NDOH,20200622,71.84,72.81,71.84,72.81,0
NDTH,20200622,70.87,72.81,70.87,71.84,0
NDTW,20200622,57.28,70.87,57.28,69.9,0
NDXT,20200622,5865.66,5925.16,5839.88,5922.39,0
NDXX,20200622,3717.35,3742.77,3700.95,3737.22,0
NDY,20200622,10009,10134.64,9989.49,10130.33,0
NQGM,20200622,2886.16,2927,2866.54,2926.73,0
NQGS,20200622,4698.85,4752.87,4685.6,4751.28,0
NSHD,20200622,10,1957,10,1393,0
NSHF,20200622,-1,280,-1262,159,0
NSHR,20200622,0.9,1.2,0.35,1.11,0
NSHU,20200622,9,1616,9,1552,0
NVLD,20200622,0.02,1798.2,0.02,1798.2,0
NVLF,20200622,1.98,544.74,-397.7,299.97,0
NVLR,20200622,79.9,79.9,0.47,1.16,0
NVLU,20200622,2,2098.17,2,2098.17,0
NXTQ,20200622,610.51,615,608.27,613.73,0
NYA,20200622,11963.3,12045.65,11907.22,12028.91,0
NYDA,20200622,9,9,9,9,59500
NYDB,20200622,7,7,7,7,39300
NYDC,20200622,13,13,13,13,10300
NYDD,20200622,2,2,2,2,3000
NYDE,20200622,2,2,2,2,6400
NYDF,20200622,0.01,0.01,0.01,0.01,2000
NYDG,20200622,0.01,0.01,0.01,0.01,1500
NYDH,20200622,6,6,6,6,21900
NYDI,20200622,1,1,1,1,6000
NYDJ,20200622,24,24,24,24,20900
NYDK,20200622,25,25,25,25,61500
NYDL,20200622,39,39,39,39,34400
NYDM,20200622,7,7,7,7,12800
NYDN,20200622,71,71,71,71,108700
NYDO,20200622,58,58,58,58,98100
NYDP,20200622,12,12,12,12,40400
NYDU,20200622,104,104,104,104,172800
NYHA,20200622,13,13,13,13,59500
NYHB,20200622,7,7,7,7,39300
NYHC,20200622,13,13,13,13,10300
NYHD,20200622,2,2,2,2,3000
NYHE,20200622,2,2,2,2,6400
NYHF,20200622,0.01,0.01,0.01,0.01,2000
NYHG,20200622,0.01,0.01,0.01,0.01,1500
NYHH,20200622,6,6,6,6,21900
NYHI,20200622,1,1,1,1,6000
NYHJ,20200622,25,25,25,25,20900
NYHK,20200622,27,27,27,27,61500
NYHL,20200622,40,40,40,40,34400
NYHM,20200622,9,9,9,9,12800
NYHN,20200622,76,76,76,76,108700
NYHO,20200622,60,60,60,60,98100
NYHP,20200622,13,13,13,13,40400
NYHU,20200622,111,111,111,111,172800
NYLA,20200622,4,4,4,4,59500
NYLB,20200622,0.01,0.01,0.01,0.01,39300
NYLC,20200622,0.01,0.01,0.01,0.01,10300
NYLD,20200622,0.01,0.01,0.01,0.01,3000
NYLE,20200622,0.01,0.01,0.01,0.01,6400
NYLF,20200622,0.01,0.01,0.01,0.01,2000
NYLG,20200622,0.01,0.01,0.01,0.01,1500
NYLH,20200622,0.01,0.01,0.01,0.01,21900
NYLI,20200622,0.01,0.01,0.01,0.01,6000
NYLJ,20200622,1,1,1,1,20900
NYLK,20200622,2,2,2,2,61500
NYLL,20200622,1,1,1,1,34400
NYLM,20200622,2,2,2,2,12800
NYLN,20200622,5,5,5,5,108700
NYLO,20200622,2,2,2,2,98100
NYLP,20200622,1,1,1,1,40400
NYLU,20200622,7,7,7,7,172800
OEX,20200622,1421.49,1434.71,1416.01,1433.74,1018556000
OFIN,20200622,9251.02,9257.44,9168.03,9210.62,0
OILBR,20200622,42.19,43.08,42.19,43.08,0
OILSW,20200622,39.02,40.69,39.02,40.69,1010918
ONE,20200622,1421.49,1434.71,1416.01,1433.74,0
OSX,20200622,34.43,34.8,33.93,34.79,0
OVX,20200622,59.66,60.27,55.93,56.76,0
PLD,20200622,1913,1959.1,1885.3,1942.1,803
PLT,20200622,828.4,857.5,823,843.7,12863
QSHD,20200622,3,2027,3,1542,0
QSHF,20200622,-1,301,-1099,267,0
QSHR,20200622,0.66,1.3,0.45,1.17,0
QSHU,20200622,2,1818,2,1809,0
QVLD,20200622,8.72,1507.77,8.72,1507.77,0
QVLF,20200622,-8.72,940.98,-24.49,771.19,0
QVLR,20200622,3.55,3.55,0.96,1.51,0
QVLU,20200622,36.51,2278.96,36.51,2278.96,0
R1FD,20200622,17.67,36.84,17.67,31.92,0
R1FI,20200622,74.69,82.22,74.69,81.52,0
R1OF,20200622,56.22,63.15,56.22,62.24,0
R1OH,20200622,38.95,41.56,38.95,40.86,0
R1TH,20200622,37.75,39.45,37.75,38.85,0
R1TW,20200622,28.21,40.06,28.21,38.55,0
R2FD,20200622,19.72,39.24,19.72,39.23,0
R2FI,20200622,64.53,72.89,64.53,72.89,0
R2OF,20200622,46.14,50.89,46.14,50.89,0
R2OH,20200622,31.42,34.49,31.42,34.47,0
R2TH,20200622,30.4,32.94,30.4,32.94,0
R2TW,20200622,29.27,38.32,29.27,38.31,0
R3FD,20200622,18.41,36.97,18.41,36.36,0
R3FI,20200622,67.8,75.74,67.8,75.74,0
R3OF,20200622,49.35,54.72,49.35,54.69,0
R3OH,20200622,33.58,36.23,33.58,36.19,0
R3TH,20200622,32.5,34.55,32.5,34.55,0
R3TW,20200622,28.25,38.12,28.25,37.9,0
RTCM,20200622,191.16,192.37,189.1,191.32,10644100
RTRE,20200622,149.21,150.23,147.89,149.54,8588100
S1FD,20200622,17.82,37.62,17.82,33.66,0
S1FI,20200622,73.26,77.22,72.27,76.23,0
S1OF,20200622,55.44,60.39,55.44,58.41,0
S1OH,20200622,39.6,42.57,39.6,42.57,0
S1TH,20200622,39.6,41.58,39.6,40.59,0
S1TR,20200622,172.17,173.26,168.95,172.43,0
S1TW,20200622,27.72,41.58,27.72,39.6,0
S2TR,20200622,516.74,516.74,507.41,510.54,0
S3TR,20200622,1039.25,1044.07,1024.56,1040.85,0
S4FD,20200622,10.02,32.83,10.02,28.32,0
S4FI,20200622,68.42,78.69,68.42,77.69,0
S4OF,20200622,51.87,59.64,51.87,58.64,0
S4OH,20200622,28.57,34.08,28.57,33.33,0
S4TH,20200622,26.06,28.82,26.06,28.57,0
S4TR,20200622,531.18,538.82,527.32,538.04,0
S4TW,20200622,20.05,32.83,20.05,31.82,0
S5FD,20200622,14.25,35.24,14.25,29.7,0
S5FI,20200622,70.49,79,70.49,77.82,0
S5OF,20200622,55.44,61.58,55.44,60.79,0
S5OH,20200622,38.81,41.18,38.81,40.79,0
S5TH,20200622,38.61,40.59,38.61,40.39,0
S5TR,20200622,494.57,503.91,490.35,503.86,0
S5TW,20200622,25.34,37.82,25.34,35.64,0
S6CD,20200622,495.66,505.73,489.96,504.43,0
S6CS,20200622,1762.88,1762.88,1740.9,1760.45,0
S6EP,20200622,132.69,132.85,128.99,131.88,0
S6FD,20200622,8.34,28.04,8.34,27.87,0
S6FI,20200622,62.43,70.28,62.43,69.78,0
S6FP,20200622,728.71,731.79,713.41,731.41,0
S6HC,20200622,2836.12,2887.43,2813.79,2887.35,0
S6IP,20200622,942.27,948.4,925.64,948.16,0
S6MP,20200622,383.56,388.48,378.64,388.36,0
S6OF,20200622,42.9,49.58,42.9,49.58,0
S6OH,20200622,26.04,30.38,26.04,30.38,0
S6TH,20200622,24.7,27.71,24.7,27.54,0
S6TP,20200622,744.23,749.88,735.67,749.84,0
S6TR,20200622,1512.8,1517.18,1491.27,1514.48,0
S6TW,20200622,19.03,28.21,19.03,28.04,0
S6UP,20200622,607.89,611.84,603.42,611.48,0
S7TR,20200622,998.36,1001.26,990.09,997.95,0
S8TR,20200622,564.38,569.12,556.14,567.92,0
S9TR,20200622,694.32,701.03,692.85,698.65,0
SAAB,20200622,1719.86,1720.75,1700.58,1700.68,0
SACC,20200622,3273.76,3279.11,3229.28,3241.78,0
SACN,20200622,307.06,308.78,305.81,307.37,0
SAER,20200622,58.77,58.83,58.12,58.42,0
SAIE,20200622,167.83,168.7,166.32,168.19,0
SAIU,20200622,143.86,145.94,143.34,145.45,0
SAJR,20200622,142.67,142.67,140.33,140.85,0
SAJT,20200622,102.76,102.76,101.08,101.45,0
SAPE,20200622,3622.05,3629.87,3583.15,3596.51,0
SAPT,20200622,101.15,101.66,100.68,100.92,0
SAPU,20200622,3148,3152.57,3101.72,3106.84,0
SAQA,20200622,4185.77,4194.85,4149,4188.33,0
SAQE,20200622,3317.27,3317.27,3269.69,3296.37,0
SAUE,20200622,133.09,133.24,131.63,132.29,0
SBAI,20200622,76.98,79.81,76.98,77.49,0
SBER,20200622,38.98,39.01,38.52,38.68,0
SBES,20200622,1353.99,1359.1,1346.92,1347.43,0
SBFD,20200622,7.14,42.85,7.14,32.14,0
SBFI,20200622,82.14,89.28,82.14,89.28,0
SBIX,20200622,252.04,254.87,250.52,252.06,188050800
SBNP,20200622,2672.42,2758.48,2672.42,2694.57,0
SBOF,20200622,75,85.71,75,82.14,0
SBOH,20200622,42.85,46.42,42.85,46.42,0
SBSE,20200622,2413.37,2417.6,2382.74,2393.6,0
SBSU,20200622,2027.81,2032.22,2014.55,2022.64,0
SBTH,20200622,39.28,46.42,39.28,42.85,0
SBTR,20200622,43.17,43.21,42.66,42.83,0
SBTW,20200622,25,39.28,21.42,39.28,0
SBUP,20200622,5268.58,5278.56,5226.63,5272.21,0
SCBR,20200622,47.32,47.97,46.96,47.79,0
SCII,20200622,59.88,59.88,58.82,59.16,0
SCIR,20200622,197.93,201.06,197.29,200.53,0
SCIS,20200622,193.73,196.79,193.1,196.27,0
SCIT,20200622,357.85,363.5,356.7,362.55,0
SCPC,20200622,2530.32,2538.68,2520.94,2533.38,0
SCRC,20200622,4150.31,4161.57,4119.28,4151.51,0
SCRE,20200622,4978.1,4981.31,4865.09,4903.69,0
SCSC,20200622,3581.38,3597.36,3568.1,3579.15,0
SCSE,20200622,3572.67,3575.53,3542.41,3552.71,0
SCUT,20200622,1365.73,1374.42,1359.41,1366.01,0
SCWI,20200622,171.51,173.67,169.4,169.4,0
SCWP,20200622,273.77,274.03,271.7,272.63,0
SDEW,20200622,1369.44,1375.31,1345.12,1372.19,0
SDIP,20200622,111.89,112.58,111.8,111.93,0
SDIS,20200622,120.07,120.81,119.97,120.11,0
SDIT,20200622,138.98,139.84,138.87,139.04,0
SDPI,20200622,1465.24,1466.04,1452.53,1459.97,0
SDTI,20200622,1816.02,1816.13,1799.38,1808.6,0
SDTR,20200622,1356.82,1358.54,1345.33,1351.17,0
SDTS,20200622,1029.47,1033.59,1029.14,1032.57,0
SDTT,20200622,1262.87,1267.95,1262.52,1266.71,0
SEAN,20200622,710.36,710.36,703.63,706.62,0
SEBI,20200622,1890.84,1893.48,1874.1,1883.56,0
SECA,20200622,189.2,190.99,188.3,190.94,0
SECB,20200622,162.38,163.91,161.6,163.87,0
SECC,20200622,293.62,296.31,292.14,296.24,0
SEFD,20200622,0.01,34.61,0.01,26.92,0
SEFI,20200622,76.92,88.46,76.92,84.61,0
SEIB,20200622,2300.18,2300.83,2272.23,2276.07,0
SEIE,20200622,251.2,251.72,249.26,251.5,0
SEIT,20200622,151.22,151.37,148.13,149.8,0
SEIU,20200622,238.57,240.75,237.64,240.28,0
SEMT,20200622,1428.97,1443.59,1423.04,1439.29,0
SEOF,20200622,38.46,50,38.46,46.15,0
SEOH,20200622,3.84,3.84,3.84,3.84,0
SETH,20200622,3.84,3.84,3.84,3.84,0
SETW,20200622,3.84,19.23,3.84,15.38,0
SFFD,20200622,6.06,27.27,6.06,15.15,0
SFFI,20200622,81.81,92.42,81.81,92.42,0
SFOF,20200622,48.48,56.06,48.48,51.51,0
SFOH,20200622,24.24,25.75,24.24,24.24,0
SFTH,20200622,24.24,25.75,24.24,25.75,0
SFTR,20200622,1710.67,1710.67,1686.89,1701.45,0
SFTW,20200622,18.18,39.39,18.18,28.78,0
SG0A,20200622,234.33,234.42,232.18,233.32,0
SG0B,20200622,50.93,50.95,50.47,50.71,0
SG0C,20200622,557.1,557.31,551.99,554.69,0
SG0D,20200622,27.36,27.37,27.2,27.31,0
SG0E,20200622,299.24,299.4,297.53,298.77,0
SG0F,20200622,337.58,337.58,334.08,336.32,0
SG0G,20200622,288.76,288.76,285.77,287.68,0
SG0H,20200622,3158.63,3158.63,3125.86,3146.83,0
SG0I,20200622,227.92,233.16,225.82,233.02,0
SG1A,20200622,348.9,356.94,345.63,356.71,0
SG1B,20200622,312.54,315.65,310.74,315.21,0
SG1C,20200622,6.97,7.04,6.93,7.03,0
SG1D,20200622,76.33,77.09,75.89,76.98,0
SG1E,20200622,100.69,101.55,100.06,101.31,0
SG1F,20200622,20.26,20.43,20.13,20.38,0
SG1G,20200622,43.26,43.63,42.99,43.53,0
SG1H,20200622,143.6,144.09,142.77,143.16,0
SG1I,20200622,56.63,56.82,56.3,56.45,0
SG1J,20200622,122.56,125.37,121.43,125.3,0
SG2A,20200622,358.63,366.8,356.08,366.55,0
SG2B,20200622,229.84,235.08,228.21,234.92,0
SG2C,20200622,338.02,345.8,335.61,345.48,0
SG2D,20200622,88.45,89.55,87.15,89.15,0
SG2E,20200622,7.84,7.94,7.73,7.9,0
SG2F,20200622,28.3,28.65,27.88,28.52,0
SG2G,20200622,73.85,75.7,73.39,75.47,0
SG2H,20200622,5.82,5.97,5.79,5.95,0
SG2I,20200622,29.63,30.37,29.45,30.28,0
SG2J,20200622,69.36,69.62,68.96,69.14,0
SG3A,20200622,499.18,503.58,495.81,501.79,0
SG3B,20200622,3602.97,3634.7,3578.63,3621.76,0
SG3C,20200622,278.43,278.43,274.5,274.92,0
SG3D,20200622,4.99,4.99,4.92,4.93,0
SG3E,20200622,54.69,54.69,53.92,54,0
SG3F,20200622,85.1,85.28,84.23,85.15,0
SG3G,20200622,33.55,33.62,33.21,33.57,0
SG3H,20200622,242.13,242.66,239.67,242.3,0
SG3I,20200622,218.29,223.39,215.93,223.22,0
SG3J,20200622,414.44,418.09,411.64,416.6,0
SG4A,20200622,174.95,179.08,173.02,178.91,0
SG4B,20200622,234.09,237.5,232.57,237.4,0
SG4C,20200622,55.53,56.34,55.17,56.31,0
SG4D,20200622,100.62,102.02,99.9,101.98,0
SG4E,20200622,59.58,60.67,59.04,60.63,0
SG4F,20200622,234.68,238.87,232.45,238.75,0
SG4G,20200622,156.58,156.73,154.96,155.64,0
SG4H,20200622,91.93,92.02,90.98,91.38,0
SG4I,20200622,117.29,117.4,116.09,116.58,0
SG4J,20200622,61.45,62.89,60.79,62.84,0
SG5A,20200622,201.47,201.88,197.77,201.74,0
SG5B,20200622,296.29,296.89,290.85,296.69,0
SG5C,20200622,1020.61,1035.74,1020.61,1028.41,0
SG5D,20200622,132.97,134.95,132.97,133.99,0
SG5E,20200622,913.19,923.1,910.28,916.56,0
SG5F,20200622,309.92,310.14,307.96,309.23,0
SG5G,20200622,17.26,17.28,17.15,17.22,0
SG5H,20200622,188.89,189.02,187.69,188.46,0
SG5I,20200622,148.26,149.97,147.27,149.46,0
SG5J,20200622,341.29,341.99,335.03,341.76,0
SG6A,20200622,470.64,476.07,467.51,474.45,0
SG6B,20200622,152.72,153.66,151.97,153.26,0
SG6C,20200622,1102.38,1109.18,1097.03,1106.3,0
SG6D,20200622,133.92,135.38,133.61,134.99,0
SG6E,20200622,11.63,11.75,11.6,11.72,0
SG6F,20200622,17.1,17.29,17.06,17.24,0
SG6G,20200622,266.51,268.09,264.34,266.14,0
SG6H,20200622,158.6,159.54,157.31,158.38,0
SG6I,20200622,287.23,288.93,284.89,286.83,0
SG6J,20200622,119.53,120.91,118.74,120.5,0
SG7A,20200622,7.01,7.01,6.7,6.79,0
SG7B,20200622,53.27,53.27,50.88,51.56,0
SG7C,20200622,322.48,323.67,321.33,323.63,0
SG7D,20200622,143.9,144.35,143.3,144.33,0
SG7E,20200622,1573.41,1578.38,1566.93,1578.2,0
SG7F,20200622,325.59,325.59,322.01,324.65,0
SG7G,20200622,268.14,268.14,265.19,267.37,0
SG7H,20200622,2933.06,2933.06,2900.78,2924.6,0
SG7I,20200622,113.86,113.86,111.7,112.59,0
SG7J,20200622,77.43,77.43,73.94,74.93,0
SG8A,20200622,82.31,83.62,80.53,81.37,0
SG8B,20200622,4.23,4.3,4.14,4.18,0
SG8C,20200622,8.01,8.14,7.84,7.92,0
SG8D,20200622,204.73,205.47,202.42,202.72,0
SG8E,20200622,163.91,164.51,162.06,162.31,0
SG8F,20200622,319.8,320.96,316.19,316.67,0
SG8G,20200622,134.39,134.57,133.93,134.26,0
SG8H,20200622,307.26,307.84,306.37,307.14,0
SG8I,20200622,1469.59,1471.5,1464.47,1468.18,0
SG8J,20200622,1245.15,1245.15,1221.53,1231.26,0
SG9A,20200622,36.52,36.91,36.27,36.9,0
SG9B,20200622,62.53,63.2,62.11,63.18,0
SG9C,20200622,334.88,338.16,332.78,338.07,0
SG9D,20200622,239.99,242.28,238.41,242.21,0
SG9E,20200622,2602.34,2627.18,2585.16,2626.4,0
SG9F,20200622,133.48,134.76,132.62,134.72,0
SG9G,20200622,48.08,48.53,47.76,48.52,0
SG9H,20200622,419.8,423.75,417.01,423.63,0
SG9I,20200622,146.14,149.24,144.77,149.16,0
SG9J,20200622,159.48,161.26,158.48,161.21,0
SGAA,20200622,1311.37,1311.37,1297.37,1304.1,0
SGAB,20200622,1399.39,1400.89,1375.57,1383.29,0
SGAC,20200622,3885.12,3888.06,3828.83,3862.78,0
SGAD,20200622,4147.38,4147.39,4069.08,4097.33,0
SGCC,20200622,189.54,191.32,188.44,191.27,0
SGCR,20200622,130.08,131.19,129.87,130.57,0
SGDO,20200622,136.13,136.36,135.23,135.83,0
SGIA,20200622,136.96,138.46,136.08,138.13,0
SGIB,20200622,1121.59,1139.12,1120.68,1138.85,0
SGID,20200622,1157.71,1182.38,1157.71,1182.19,0
SGIF,20200622,209.01,210.56,207,209.17,0
SGIR,20200622,120.56,121.66,120.37,121.15,0
SGJ,20200622,134.85,137.3,133.62,137.23,0
SGK,20200622,265.52,265.66,264,265.09,0
SGLN,20200622,301.72,301.74,298.21,301.08,0
SGMA,20200622,192.31,194.06,192.01,193.26,0
SGME,20200622,1484.53,1484.79,1473.62,1476.28,0
SGMU,20200622,1128.55,1134.16,1121.36,1128.8,0
SGON,20200622,399.77,400.45,397.13,398.89,0
SGP,20200622,2247.22,2281.18,2247.22,2263.51,0
SGPA,20200622,216,217.86,215.65,216.81,0
SGPG,20200622,125.97,126.04,125.27,125.97,0
SGPP,20200622,43.42,43.81,43.15,43.8,0
SGPR,20200622,38.64,38.66,38.42,38.64,0
SGPT,20200622,78.69,79.4,78.2,79.38,0
SGQA,20200622,504.42,515.14,499.61,514.82,0
SGQB,20200622,147.4,150.25,145.89,150.17,0
SGQC,20200622,139.39,142.09,137.94,142.01,0
SGQD,20200622,548.79,559.44,543.11,559.13,0
SGQE,20200622,215.07,217.53,214.56,215.85,0
SGQF,20200622,2020.79,2043.94,2015.98,2028.12,0
SGQG,20200622,327.35,329.41,325.85,329.34,0
SGQH,20200622,148.49,149.35,147.74,149.33,0
SGQI,20200622,1623.67,1633.07,1615.42,1632.78,0
SGQJ,20200622,128.11,130.84,126.89,130.76,0
SGRC,20200622,119.74,120.34,119.17,119.47,0
SGRE,20200622,90.52,90.97,90.09,90.32,0
SGRG,20200622,21.37,21.38,21.25,21.37,0
SGRM,20200622,139.72,140.07,138.38,139.9,0
SGRT,20200622,65.67,65.74,64.94,65.28,0
SGSA,20200622,879.98,896.48,879.98,882.51,0
SGSB,20200622,62.59,63.76,62.59,62.77,0
SGSC,20200622,588.32,599.35,588.32,590.02,0
SGSD,20200622,349.67,349.97,348.18,349.08,0
SGSE,20200622,151.97,153.4,151.09,153.36,0
SGSF,20200622,295.57,295.82,294.31,295.07,0
SGSG,20200622,3234.3,3237.05,3220.53,3228.79,0
SGSH,20200622,128.21,128.94,125.78,126.94,0
SGSJ,20200622,8.09,8.14,7.94,8.01,0
SGSK,20200622,76.13,76.56,74.69,75.38,0
SGSM,20200622,140.01,140.28,139.52,140.19,0
SGSN,20200622,1530.98,1533.98,1525.68,1532.95,0
SGSO,20200622,269.95,274.3,266.3,274.07,0
SGSP,20200622,630.27,640.43,621.74,639.89,0
SGSQ,20200622,1690.42,1717.68,1667.54,1716.22,0
SGSR,20200622,329.26,332.65,326.88,332.14,0
SGSS,20200622,6.15,6.21,6.1,6.2,0
SGST,20200622,67.34,68.03,66.85,67.93,0
SGSU,20200622,163.89,164.76,162,164.21,0
SGSV,20200622,51.64,51.92,51.04,51.74,0
SGSW,20200622,110.27,110.85,108.97,110.49,0
SGSX,20200622,315.99,316.78,315.07,316.57,0
SGT,20200622,1662.38,1677.29,1651.99,1676.85,0
SGTR,20200622,235.48,237.2,234.8,236.07,0
SGV,20200622,222.22,222.22,218.01,219.74,0
SGWT,20200622,128.3,128.73,127.54,128.7,0
SGX,20200622,327.64,330.73,325.74,330.63,0
SGY,20200622,297.21,299.04,295.76,298.26,0
SHTR,20200622,1603.39,1604.07,1581.2,1601.01,0
SIDO,20200622,1877.28,1879.8,1865.23,1870.63,0
SIFD,20200622,4.16,33.33,4.16,25,0
SIFI,20200622,86.11,90.27,86.11,88.88,0
SIIP,20200622,98.09,98.38,98.07,98.27,0
SIIS,20200622,103.68,104,103.67,103.88,0
SIIT,20200622,121.84,122.21,121.82,122.07,0
SIOF,20200622,61.11,68.05,61.11,68.05,0
SIOH,20200622,34.72,37.5,34.72,37.5,0
SIPR,20200622,1116.99,1128.11,1112.02,1124.75,0
SIRP,20200622,113.72,113.91,113.07,113.75,0
SITH,20200622,30.55,40.27,30.55,37.5,0
SITR,20200622,547.7,550.74,542.17,547.2,0
SITW,20200622,18.05,34.72,18.05,29.16,0
SIUT,20200622,11.98,12.12,11.8,11.83,0
SJPA,20200622,1447.4,1456.73,1445.11,1448.96,0
SJPB,20200622,1652.99,1659.93,1647.09,1652.22,0
SJPC,20200622,2709.76,2722.91,2696.28,2711.85,0
SJPD,20200622,1308.29,1317.63,1306.56,1310.1,0
SJRI,20200622,2431.92,2438.11,2418.84,2422.47,0
SJTR,20200622,1886.83,1913.28,1872.54,1908.99,0
SKFD,20200622,22.53,54.92,22.53,47.88,0
SKFI,20200622,71.83,84.5,71.83,78.87,0
SKOF,20200622,77.46,81.69,77.46,81.69,0
SKOH,20200622,66.19,70.42,66.19,67.6,0
SKTH,20200622,67.6,69.01,67.6,69.01,0
SKTR,20200622,618.54,623.66,613.18,621.01,0
SKTW,20200622,46.47,64.78,46.47,60.56,0
SLAC,20200622,4111.08,4169.71,4068.21,4086.25,0
SLCN,20200622,279.52,281.61,277.95,281.3,0
SLCT,20200622,388.34,391.24,386.17,390.8,0
SLCU,20200622,351.86,354.5,349.89,354.1,0
SLEE,20200622,99.51,99.77,98.78,99.27,0
SLER,20200622,45.16,45.28,44.83,45.05,0
SLEW,20200622,940.74,944.72,923.92,944.63,0
SLFD,20200622,23.07,34.61,23.07,30.76,0
SLFI,20200622,80.76,88.46,76.92,84.61,0
SLOF,20200622,57.69,57.69,53.84,57.69,0
SLOH,20200622,42.3,46.15,42.3,42.3,0
SLPE,20200622,1026.36,1026.36,1014.2,1016.42,0
SLPX,20200622,150.72,152.56,148.86,152.52,0
SLRT,20200622,50.47,50.6,50.1,50.34,0
SLTH,20200622,42.3,42.3,42.3,42.3,0
SLTW,20200622,30.76,38.46,30.76,38.46,0
SLUN,20200622,8164.37,8286.45,8067.63,8270.43,0
SLUT,20200622,13720.2,13945.81,13720.2,13909.25,0
SLV,20200622,17.92,18.19,17.79,17.9,64573
SML,20200622,814.78,825.18,806.5,825.13,612633100
SMPR,20200622,1115.81,1126.06,1111.34,1122.82,0
SMRW,20200622,5880.38,5901.53,5774.14,5886.74,0
SMSS,20200622,7365.01,7416.54,7275.09,7398.91,0
SMTI,20200622,1418.12,1431.34,1412.65,1427.22,0
SMTR,20200622,218.27,219.96,217.64,219.05,0
SNAC,20200622,316.82,316.82,313.49,314.14,0
SNCH,20200622,124.33,124.48,123.85,123.95,0
SNCT,20200622,164.71,164.75,163.92,164.06,0
SNER,20200622,60.64,60.73,60.08,60.26,0
SNNE,20200622,3222.14,3222.14,3184.62,3205.47,0
SNNT,20200622,4069.99,4082.9,4035.7,4073.02,0
SNRE,20200622,1835.65,1836.78,1820.65,1832.03,0
SNRT,20200622,67.76,67.86,67.13,67.33,0
SNRU,20200622,2035.37,2051.64,2028.85,2047.45,0
SNTE,20200622,174.62,174.66,173.77,173.94,0
SNUI,20200622,115.72,115.89,114.64,114.98,0
SOBC,20200622,34.7,35.6,34.29,35.1,0
SOCC,20200622,38.78,40,38.33,39.42,0
SP500,20200622,3094.42,3120.92,3079.39,3117.86,2559745000
SPAA,20200622,68.12,69.3,67.83,68.95,0
SPAB,20200622,96.45,97.55,95.86,97.1,0
SPAC,20200622,52.71,53.62,52.49,53.35,0
SPAD,20200622,1217.09,1249.42,1202.35,1238.58,0
SPEE,20200622,147.94,147.96,145.47,146.11,0
SPER,20200622,1300.45,1334.99,1284.7,1323.41,0
SPEY,20200622,138.58,138.99,137.02,137.75,0
SPFD,20200622,30.3,48.48,24.24,33.33,0
SPFI,20200622,60.6,69.69,60.6,66.66,0
SPIN,20200622,220.7,228.78,219.75,225.73,0
SPIR,20200622,170.11,176.36,169.37,173.98,0
SPLR,20200622,613.38,635.91,610.72,627.34,0
SPOF,20200622,60.6,60.6,57.57,57.57,0
SPOH,20200622,54.54,54.54,51.51,54.54,0
SPPR,20200622,685.21,693.94,685.21,692.27,0
SPRL,20200622,123.29,124.22,122.37,122.98,0
SPRT,20200622,2350.68,2413.13,2322.22,2392.19,0
SPTH,20200622,54.54,54.54,51.51,51.51,0
SPTW,20200622,39.39,54.54,39.39,48.48,0
SPUS,20200622,179.18,179.35,177.72,178.3,0
SPX,20200622,3094.42,3120.92,3079.39,3117.86,0
SPXT,20200622,6337.9,6392.14,6307.12,6385.91,0
SQTR,20200622,3088.39,3156.72,3088.39,3155.56,0
SRFF,20200622,107.5,107.51,107.5,107.51,0
SRFI,20200622,396.68,397.3,391.83,394.78,315289800
SRIC,20200622,4228.52,4237.69,4211.2,4224.83,0
SRIE,20200622,4705.08,4706.46,4661.24,4674.43,0
SRMP,20200622,1880.15,1889.19,1853.26,1883.28,0
SRPR,20200622,158.34,158.85,156.31,158.5,0
SRTR,20200622,462.57,462.81,455.37,461.4,0
SRWI,20200622,7750.33,7777.15,7673.82,7760.25,0
SS1E,20200622,2670.33,2681.47,2630.98,2668.98,0
SS1J,20200622,1063.06,1071.19,1042.15,1064.71,0
SS2E,20200622,3152.79,3175.71,3106.6,3167.24,0
SS2J,20200622,3743.11,3765.46,3686.71,3753.08,0
SS3E,20200622,13757.89,13757.89,13569.83,13720.39,0
SS3J,20200622,4850.41,4852.51,4814.22,4837.39,0
SS4E,20200622,12047.92,12164.08,11957.34,12142.07,0
SS4J,20200622,3411.8,3420.96,3363.15,3397.54,0
SS5E,20200622,1445.06,1471.1,1434.09,1463.26,0
SS5J,20200622,1027.56,1027.56,1016.17,1024.1,0
SSAE,20200622,397,397,392.15,394.45,0
SSAI,20200622,651.71,651.71,643.78,647.53,0
SSAU,20200622,431.85,432.28,428.62,430.45,0
SSAX,20200622,4918.92,4937.48,4903.84,4918.04,0
SSBE,20200622,3070.18,3082.64,3053.13,3061.78,0
SSBR,20200622,2760.22,2776.75,2759.35,2768.3,0
SSCA,20200622,299.63,300.41,299.18,299.83,0
SSCB,20200622,203.61,204.51,202.7,203.8,0
SSCE,20200622,278.26,279.1,276.48,277.96,0
SSCH,20200622,609.45,609.96,606.47,608.34,0
SSCK,20200622,262.4,263.36,262.14,262.77,0
SSCL,20200622,203.18,206.65,201.9,203.81,0
SSCM,20200622,10388.34,10465.29,10325.16,10454.67,0
SSCP,20200622,191.26,191.9,190.22,191.11,0
SSCQ,20200622,420.02,425.01,417.77,423.69,0
SSCS,20200622,330.33,331.33,329.08,330.8,0
SSCU,20200622,354.05,356.37,350.62,353.59,0
